,Distance,Player,Hole,P_avg,H_avg,Constant,Error
2264,310.4647415895994,Player 46,Hole 40,-6.599680054331648,8.371282375267834,295,13.693139268663208
2265,317.47591846062045,Player 40,Hole 19,-4.542251463307521,14.119705585621059,295,12.898464338306958
2266,307.455935921332,Player 42,Hole 62,-5.373515525240844,4.544624629860849,295,13.284826816712034
2267,283.23440422840025,Player 48,Hole 28,-11.174185170290416,10.967507901237209,295,-11.558918502546549
2268,314.250276163282,Player 45,Hole 7,-6.532505944392145,17.607068061007787,295,8.175714046666355
2269,296.4051965639261,Player 38,Hole 11,-3.4398556340511304,15.48866171252053,295,-10.643609514543279
2270,288.7121546424251,Player 40,Hole 24,-4.542251463307521,12.048960016449273,295,-13.794553910716605
2271,287.98663004504795,Player 46,Hole 39,-6.599680054331648,8.511303118159002,295,-8.9249930187794
2272,299.4165357334299,Player 44,Hole 9,-6.365905076218101,16.98629242604182,295,-6.203851616393821
2273,308.32825524490517,Player 47,Hole 25,-8.360809836867077,11.949345080225129,295,9.739720001547159
2274,325.8102519754427,Player 35,Hole 6,-2.5895806212434813,18.777055941761766,295,14.62277665492443
2275,300.47528884017663,Player 41,Hole 57,-5.1932610746555055,5.75468322278539,295,4.913866692046703
2276,290.56293848714574,Player 37,Hole 20,-3.2450071496714425,13.46631169175723,295,-14.658366054940062
2277,283.38575156563127,Player 46,Hole 2,-6.599680054331648,21.91553338480974,295,-26.930101764846818
2278,302.41591634234703,Player 41,Hole 42,-5.1932610746555055,7.794628177461739,295,4.814549239540797
2279,306.6821114019184,Player 28,Hole 49,-1.057205242419734,6.900999396612672,295,5.83831724772544
2280,323.4991919580558,Player 44,Hole 2,-6.365905076218101,21.91553338480974,295,12.949563649464132
2281,286.68613154828273,Player 41,Hole 46,-5.1932610746555055,7.255705960148288,295,-10.376313337210089
2282,305.41760218497217,Player 34,Hole 24,-2.414394365066406,12.048960016449273,295,0.7830365335893203
2283,308.38166807283807,Player 27,Hole 23,-0.8270816545079758,12.220038694895907,295,1.9887110324501733
2284,301.19856457538015,Player 27,Hole 61,-0.8270816545079758,4.567686607325319,295,2.457959622562854
2285,317.8686168615842,Player 40,Hole 5,-4.542251463307521,19.62442369940922,295,7.786444625482529
2286,302.3928292607946,Player 44,Hole 43,-6.365905076218101,7.77765578967642,295,5.981078547336266
2287,297.85526818171434,Player 32,Hole 63,-2.106486827725951,4.51661942291933,295,0.44513558652095464
2288,304.52452216972875,Player 38,Hole 54,-3.4398556340511304,6.420377230543066,295,6.54400057323684
2289,303.8018930462759,Player 42,Hole 22,-5.373515525240844,12.370797349314874,295,1.8046112222018524
2290,280.5000439609263,Player 25,Hole 54,-0.29459728378061223,6.420377230543066,295,-20.625735985836172
2291,295.5527473997105,Player 37,Hole 18,-3.2450071496714425,14.167532495438287,295,-10.369777946056388
2292,291.676627884364,Player 35,Hole 20,-2.5895806212434813,13.46631169175723,295,-14.200103186149736
2293,312.9904477017416,Player 26,Hole 10,-0.6320362935149602,16.876053609728693,295,1.7464303855278283
2294,296.6458077223015,Player 46,Hole 10,-6.599680054331648,16.876053609728693,295,-8.630565833095504
2295,292.5471611617369,Player 47,Hole 2,-8.360809836867077,21.91553338480974,295,-16.007562386205798
2296,306.89376478978056,Player 39,Hole 50,-3.9149965088880085,6.707237575363312,295,9.101523723305267
2297,308.5289954206003,Player 34,Hole 58,-2.414394365066406,5.26657670315018,295,10.676813082516537
2298,313.88695811936907,Player 34,Hole 34,-2.414394365066406,8.876367669881514,295,12.42498481455395
2299,304.4871435263442,Player 30,Hole 54,-1.531832336830913,6.420377230543066,295,4.598598632632049
2300,300.0332941881073,Player 31,Hole 61,-2.030352830169996,4.567686607325319,295,2.4959604109519744
2301,313.44487359909215,Player 49,Hole 7,-13.865286351972633,17.607068061007787,295,14.703091890057014
2302,322.78883870101015,Player 37,Hole 5,-3.2450071496714425,19.62442369940922,295,11.409422151272315
2303,306.94837483606324,Player 37,Hole 12,-3.2450071496714425,15.262610755824007,295,-0.06922877008933233
2304,301.9711095096075,Player 25,Hole 29,-0.29459728378061223,10.65922530500419,295,-3.3935185116161097
2305,314.6077479564061,Player 25,Hole 25,-0.29459728378061223,11.949345080225129,295,7.9530001599615705
2306,293.94471476267915,Player 27,Hole 33,-0.8270816545079758,9.01545393551489,295,-9.243657518327717
2307,280.2311365553235,Player 37,Hole 49,-3.2450071496714425,6.900999396612672,295,-18.424855691617758
2308,302.5655878755308,Player 39,Hole 51,-3.9149965088880085,6.674486309200692,295,4.806098075218108
2309,298.39248913507447,Player 33,Hole 13,-2.154195455956526,15.10331076769356,295,-9.556626176662576
2310,298.47140514597686,Player 45,Hole 54,-6.532505944392145,6.420377230543066,295,3.5835338598259363
2311,282.4241391260104,Player 30,Hole 62,-1.531832336830913,4.544624629860849,295,-15.588653167019498
2312,307.7849969713066,Player 26,Hole 22,-0.6320362935149602,12.370797349314874,295,1.0462359155066678
2313,312.23373306602014,Player 35,Hole 2,-2.5895806212434813,21.91553338480974,295,-2.092219697546119
2314,282.6520705637655,Player 31,Hole 28,-2.030352830169996,10.967507901237209,295,-21.28508450730166
2315,294.2306064583683,Player 48,Hole 41,-11.174185170290416,7.92524915462558,295,2.4795424740330874
2316,308.8333203327598,Player 28,Hole 12,-1.057205242419734,15.262610755824007,295,-0.37208518064448365
2317,305.9972025963818,Player 28,Hole 31,-1.057205242419734,9.788993296181394,295,2.26541454262016
2318,309.2354419527149,Player 36,Hole 19,-2.639030064671931,14.119705585621059,295,2.7547664317657894
2319,309.5555231434079,Player 25,Hole 42,-0.29459728378061223,7.794628177461739,295,7.055492249726774
2320,303.96219436680946,Player 25,Hole 51,-0.29459728378061223,6.674486309200692,295,2.5823053413893997
2321,332.9964319289563,Player 28,Hole 47,-1.057205242419734,7.18678877739361,295,31.86684839398247
2322,325.7167192174662,Player 31,Hole 4,-2.030352830169996,20.660171380349905,295,12.086900667286315
2323,295.6942422383625,Player 41,Hole 61,-5.1932610746555055,4.567686607325319,295,1.3198167056926935
2324,316.3950418290969,Player 44,Hole 8,-6.365905076218101,17.235390229984162,295,10.52555667533085
2325,297.39054034567266,Player 44,Hole 54,-6.365905076218101,6.420377230543066,295,2.3360681913476893
2326,283.60746013763185,Player 37,Hole 52,-3.2450071496714425,6.507282480538452,295,-14.654815193235178
2327,296.16228589340955,Player 38,Hole 50,-3.4398556340511304,6.707237575363312,295,-2.105096047902626
2328,280.89140619729676,Player 49,Hole 39,-13.865286351972633,8.511303118159002,295,-8.754610568889575
2329,296.26192578709254,Player 39,Hole 61,-3.9149965088880085,4.567686607325319,295,0.6092356886552573
2330,312.60521129105314,Player 25,Hole 4,-0.29459728378061223,20.660171380349905,295,-2.760362805516153
2331,304.82076384058104,Player 28,Hole 11,-1.057205242419734,15.48866171252053,295,-4.610692629519738
2332,326.14966483599244,Player 31,Hole 0,-2.030352830169996,31.95879116560027,295,1.2212265005621894
2333,304.0256393044701,Player 38,Hole 64,-3.4398556340511304,4.113560022401826,295,8.351934916119403
2334,276.99825098922344,Player 42,Hole 41,-5.373515525240844,7.92524915462558,295,-20.553482640161313
2335,299.2799725193984,Player 31,Hole 45,-2.030352830169996,7.600644510257812,295,-1.2903191606894413
2336,294.92987458101396,Player 35,Hole 32,-2.5895806212434813,9.622657455672114,295,-7.103202253414697
2337,316.97108829932716,Player 33,Hole 41,-2.154195455956526,7.92524915462558,295,16.200034600658093
2338,315.43212361332246,Player 49,Hole 46,-13.865286351972633,7.255705960148288,295,27.041704005146784
2339,304.29398236504267,Player 39,Hole 41,-3.9149965088880085,7.92524915462558,295,5.2837297193050645
2340,287.25917206966346,Player 40,Hole 59,-4.542251463307521,5.147422039231633,295,-8.345998506260605
2341,306.7112196501363,Player 27,Hole 53,-0.8270816545079758,6.478530384824367,295,6.0597709198199095
2342,312.8488253466583,Player 28,Hole 15,-1.057205242419734,14.314571628649514,295,4.591458960428529
2343,317.7815636635307,Player 30,Hole 66,-1.531832336830913,4.037016767163425,295,20.276379233198174
2344,294.6593827712201,Player 43,Hole 62,-5.864315395643514,4.544624629860849,295,0.9790735370028031
2345,303.46338972303283,Player 44,Hole 24,-6.365905076218101,12.048960016449273,295,2.7803347828016505
2346,303.28411509042655,Player 42,Hole 15,-5.373515525240844,14.314571628649514,295,-0.6569410129821073
2347,307.26625117139616,Player 33,Hole 36,-2.154195455956526,8.736566330173797,295,5.683880297178899
2348,289.5657298544045,Player 37,Hole 61,-3.2450071496714425,4.567686607325319,295,-6.756949603249392
2349,311.65591276552715,Player 38,Hole 17,-3.4398556340511304,14.1872936715019,295,5.9084747280763725
2350,298.67022761697507,Player 35,Hole 65,-2.5895806212434813,4.0980820426183655,295,2.161726195600193
2351,299.65987284335097,Player 48,Hole 60,-11.174185170290416,4.6290784359156065,295,11.204979577725743
2352,292.09641358017336,Player 32,Hole 36,-2.106486827725951,8.736566330173797,295,-9.533665922274423
2353,305.24625697365246,Player 37,Hole 18,-3.2450071496714425,14.167532495438287,295,-0.6762683721143865
2354,300.7122176719953,Player 47,Hole 21,-8.360809836867077,13.017182040816914,295,1.0558454680454545
2355,307.3164916302165,Player 47,Hole 43,-8.360809836867077,7.77765578967642,295,12.899645677407124
2356,301.1505687455335,Player 25,Hole 7,-0.29459728378061223,17.607068061007787,295,-11.1619020316937
2357,278.8038550740383,Player 48,Hole 27,-11.174185170290416,11.145745081356814,295,-16.167704837028094
2358,297.3658320559984,Player 30,Hole 36,-1.531832336830913,8.736566330173797,295,-4.838901937344456
2359,293.8402286545841,Player 31,Hole 9,-2.030352830169996,16.98629242604182,295,-16.1157109412877
2360,270.06216904058715,Player 49,Hole 38,-13.865286351972633,8.61170432594373,295,-19.684248933383902
2361,293.06660397970774,Player 42,Hole 53,-5.373515525240844,6.478530384824367,295,-3.0384108798757574
2362,308.58615478851857,Player 35,Hole 26,-2.5895806212434813,11.710123348617927,295,4.465612061144137
2363,286.13412637027125,Player 44,Hole 50,-6.365905076218101,6.707237575363312,295,-9.207206128873954
2364,309.385836135315,Player 33,Hole 29,-2.154195455956526,10.65922530500419,295,5.88080628626731
2365,295.14095758526435,Player 42,Hole 63,-5.373515525240844,4.51661942291933,295,0.9978536875858424
2366,316.9957814786576,Player 32,Hole 13,-2.106486827725951,15.10331076769356,295,8.99895753868998
2367,304.9950072877392,Player 28,Hole 6,-1.057205242419734,18.777055941761766,295,-7.7248434116028095
2368,302.5924517839086,Player 39,Hole 17,-3.9149965088880085,14.1872936715019,295,-2.6798453787052994
2369,271.8121759574377,Player 46,Hole 37,-6.599680054331648,8.658769472631336,295,-25.246913460861947
2370,289.9350938342328,Player 49,Hole 24,-13.865286351972633,12.048960016449273,295,-3.248579830243807
2371,313.225660275853,Player 26,Hole 37,-0.6320362935149602,8.658769472631336,295,10.198927096736611
2372,298.9787561949311,Player 31,Hole 65,-2.030352830169996,4.0980820426183655,295,1.9110269824827295
2373,303.2385503002155,Player 43,Hole 59,-5.864315395643514,5.147422039231633,295,8.955443656627377
2374,291.25798251561486,Player 46,Hole 58,-6.599680054331648,5.26657670315018,295,-2.408914133203675
2375,306.03307734975107,Player 35,Hole 36,-2.5895806212434813,8.736566330173797,295,4.886091640820803
2376,291.226693149969,Player 45,Hole 54,-6.532505944392145,6.420377230543066,295,-3.661178136181922
2377,282.94770667318954,Player 35,Hole 29,-2.5895806212434813,10.65922530500419,295,-20.12193801057116
2378,297.8155556235532,Player 46,Hole 23,-6.599680054331648,12.220038694895907,295,-2.8048030170110265
2379,293.8840324695645,Player 40,Hole 52,-4.542251463307521,6.507282480538452,295,-3.080998547666412
2380,303.52405855921035,Player 26,Hole 58,-0.6320362935149602,5.26657670315018,295,3.8895181495750997
2381,297.9398999166763,Player 37,Hole 51,-3.2450071496714425,6.674486309200692,295,-0.48957924285289833
2382,289.3799148381141,Player 46,Hole 45,-6.599680054331648,7.600644510257812,295,-6.621049617812095
2383,304.76909638559107,Player 45,Hole 58,-6.532505944392145,5.26657670315018,295,11.035025626833036
2384,299.6527515223836,Player 39,Hole 51,-3.9149965088880085,6.674486309200692,295,1.8932617220709183
2385,291.17351816359763,Player 49,Hole 40,-13.865286351972633,8.371282375267834,295,1.6675221403024685
2386,297.149900829493,Player 47,Hole 57,-8.360809836867077,5.75468322278539,295,4.756027443574692
2387,283.06980436261733,Player 47,Hole 64,-8.360809836867077,4.113560022401826,295,-7.682945822917403
2388,297.4979353386341,Player 35,Hole 44,-2.5895806212434813,7.757517667500612,295,-2.6700017076230615
2389,317.20829015872033,Player 42,Hole 1,-5.373515525240844,24.07854999776597,295,3.503255686195257
2390,296.56578820086247,Player 49,Hole 33,-13.865286351972633,9.01545393551489,295,6.415620617320257
2391,297.1026333422819,Player 45,Hole 16,-6.532505944392145,14.312281069284102,295,-5.677141782610055
2392,288.8954719781886,Player 26,Hole 34,-0.6320362935149602,8.876367669881514,295,-14.34885939817799
2393,290.32817540437424,Player 49,Hole 31,-13.865286351972633,9.788993296181394,295,-0.5955315398345119
2394,301.9060018310148,Player 47,Hole 21,-8.360809836867077,13.017182040816914,295,2.249629627064935
2395,323.23413419978215,Player 39,Hole 0,-3.9149965088880085,31.95879116560027,295,0.1903395430698995
2396,296.7085782132843,Player 47,Hole 39,-8.360809836867077,8.511303118159002,295,1.5580849319923513
2397,306.57473789307045,Player 39,Hole 64,-3.9149965088880085,4.113560022401826,295,11.376174379556648
2398,295.81267970650373,Player 26,Hole 51,-0.6320362935149602,6.674486309200692,295,-5.229770309182003
2399,307.9401912844145,Player 41,Hole 46,-5.1932610746555055,7.255705960148288,295,10.87774639892167
2400,314.83312636285876,Player 18,Hole 17,0.7910718786366192,14.1872936715019,295,4.854760812720274
2401,293.8377527502509,Player 8,Hole 63,4.05639021029842,4.51661942291933,295,-9.735256882966882
2402,301.04073279343845,Player 13,Hole 31,1.3066566980857646,9.788993296181394,295,-5.054917200828678
2403,314.20931096562106,Player 8,Hole 18,4.05639021029842,14.167532495438287,295,0.9853882598843168
2404,333.9728794957009,Player 6,Hole 8,4.960483081508167,17.235390229984162,295,16.777006184208563
2405,310.9911418244194,Player 1,Hole 28,8.695820342189345,10.967507901237209,295,-3.672186419007147
2406,299.56116887481903,Player 19,Hole 24,0.69684951165172,12.048960016449273,295,-8.184640653281917
2407,321.7428506282506,Player 0,Hole 2,16.15124764134097,21.91553338480974,295,-11.323930397900108
2408,317.38739172466705,Player 21,Hole 23,0.5328376764969374,12.220038694895907,295,9.63451535327424
2409,303.45282145436374,Player 3,Hole 66,7.885751710277477,4.037016767163425,295,-3.4699470230771903
2410,294.5207662806538,Player 24,Hole 31,-0.19468388778926235,9.788993296181394,295,-10.073543127738338
2411,300.450786962021,Player 13,Hole 48,1.3066566980857646,6.964008475335288,295,-2.819878211400009
2412,302.9879312579949,Player 21,Hole 19,0.5328376764969374,14.119705585621059,295,-6.66461200412305
2413,315.0734759173555,Player 1,Hole 28,8.695820342189345,10.967507901237209,295,0.41014767392897333
2414,314.0511637917595,Player 22,Hole 10,0.13887513638730273,16.876053609728693,295,2.036235045643563
2415,313.78226814413637,Player 9,Hole 55,3.5236890237900473,6.317961412608311,295,8.940617707737996
2416,322.9146599644017,Player 5,Hole 17,6.237780936899293,14.1872936715019,295,7.489585356000515
2417,316.5946207512879,Player 18,Hole 33,0.7910718786366192,9.01545393551489,295,11.788094937136401
2418,319.73938023459266,Player 5,Hole 28,6.237780936899293,10.967507901237209,295,7.53409139645619
2419,284.62392857156937,Player 7,Hole 65,4.195826696418413,4.0980820426183655,295,-18.669980167467436
2420,305.0667763947132,Player 24,Hole 56,-0.19468388778926235,5.971081805947281,295,4.290378476555185
2421,325.3794374031108,Player 0,Hole 7,16.15124764134097,17.607068061007787,295,-3.37887829923793
2422,306.79670417408437,Player 2,Hole 46,8.196338466496586,7.255705960148288,295,-3.655340252560521
2423,315.7715972343177,Player 24,Hole 23,-0.19468388778926235,12.220038694895907,295,8.746242427211106
2424,306.0265775533407,Player 15,Hole 25,1.066131034664882,11.949345080225129,295,-1.9888985615493429
2425,297.95018134898396,Player 11,Hole 22,1.4082520417520266,12.370797349314874,295,-10.828868042082963
2426,299.0046636131959,Player 24,Hole 16,-0.19468388778926235,14.312281069284102,295,-10.112933568298956
2427,305.9282042521983,Player 17,Hole 26,0.975983718810991,11.710123348617927,295,-1.7579028152305982
2428,284.9221972778682,Player 12,Hole 55,1.3459451010262273,6.317961412608311,295,-17.741709235766415
2429,302.3001083219234,Player 16,Hole 35,1.0316057798721563,8.811612115074931,295,-2.5431095730236635
2430,317.4895125404921,Player 6,Hole 23,4.960483081508167,12.220038694895907,295,5.308990764088044
2431,332.0540292357023,Player 12,Hole 0,1.3459451010262273,31.95879116560027,295,3.7492929690757535
2432,302.6876381336768,Player 20,Hole 17,0.6014273545753636,14.1872936715019,295,-7.101082892400475
2433,306.0050688347327,Player 13,Hole 24,1.3066566980857646,12.048960016449273,295,-2.350547879802303
2434,298.45418652695554,Player 8,Hole 25,4.05639021029842,11.949345080225129,295,-12.55154876356807
2435,308.832137927096,Player 12,Hole 50,1.3459451010262273,6.707237575363312,295,5.77895525070648
2436,296.9673711573083,Player 1,Hole 61,8.695820342189345,4.567686607325319,295,-11.296135792206286
2437,320.47638267722033,Player 17,Hole 18,0.975983718810991,14.167532495438287,295,10.332866462971044
2438,311.3165456962206,Player 6,Hole 20,4.960483081508167,13.46631169175723,295,-2.1102490770448243
2439,290.10709408921946,Player 22,Hole 32,0.13887513638730273,9.622657455672114,295,-14.654438502839993
2440,301.5776465147143,Player 19,Hole 57,0.69684951165172,5.75468322278539,295,0.1261137802771972
2441,295.1418728515598,Player 19,Hole 48,0.69684951165172,6.964008475335288,295,-7.51898513542716
2442,304.19416064104166,Player 14,Hole 56,1.1332581635640893,5.971081805947281,295,2.089820671530258
2443,285.71394125544083,Player 11,Hole 28,1.4082520417520266,10.967507901237209,295,-21.66181868754837
2444,328.7192521476706,Player 24,Hole 51,-0.19468388778926235,6.674486309200692,295,27.23944972625918
2445,302.79181933534227,Player 24,Hole 8,-0.19468388778926235,17.235390229984162,295,-9.248887006852613
2446,300.4649707462927,Player 12,Hole 11,1.3459451010262273,15.48866171252053,295,-11.36963606725405
2447,315.9106124009564,Player 13,Hole 3,1.3066566980857646,21.200362456978546,295,-1.5964067541079436
2448,308.47538516191,Player 9,Hole 58,3.5236890237900473,5.26657670315018,295,4.6851194349698
2449,309.6528110682516,Player 17,Hole 3,0.975983718810991,21.200362456978546,295,-7.523535107537942
2450,313.1822133117319,Player 11,Hole 22,1.4082520417520266,12.370797349314874,295,4.403163920665002
2451,301.95269919687667,Player 14,Hole 48,1.1332581635640893,6.964008475335288,295,-1.1445674420227312
2452,290.9087113138402,Player 18,Hole 44,0.7910718786366192,7.757517667500612,295,-12.639878232297054
2453,312.64412445961574,Player 14,Hole 39,1.1332581635640893,8.511303118159002,295,7.999563177892661
2454,309.7399218233024,Player 24,Hole 42,-0.19468388778926235,7.794628177461739,295,7.1399775336299145
2455,309.28015491766274,Player 2,Hole 66,8.196338466496586,4.037016767163425,295,2.0467996840027585
2456,292.4225959619113,Player 11,Hole 47,1.4082520417520266,7.18678877739361,295,-11.172444857234256
2457,316.5390165240183,Player 16,Hole 26,1.0316057798721563,11.710123348617927,295,8.797287395528203
2458,298.190237892243,Player 10,Hole 30,2.431826288695866,9.835133228906018,295,-9.0767216253589
2459,327.2097142852239,Player 0,Hole 42,16.15124764134097,7.794628177461739,295,8.263838466421275
2460,294.4138807329781,Player 4,Hole 25,6.249807696549912,11.949345080225129,295,-18.785272043796905
2461,332.66766930030474,Player 6,Hole 14,4.960483081508167,14.837089693143234,295,17.87009652565328
2462,312.1811237923575,Player 5,Hole 35,6.237780936899293,8.811612115074931,295,2.1317307403832424
2463,323.5055095165252,Player 4,Hole 4,6.249807696549912,20.660171380349905,295,1.5955304396253975
2464,301.2210619859582,Player 15,Hole 31,1.066131034664882,9.788993296181394,295,-4.634062344888045
2465,311.1676454654395,Player 4,Hole 60,6.249807696549912,4.6290784359156065,295,5.2887593329739255
2466,318.9808540555031,Player 4,Hole 8,6.249807696549912,17.235390229984162,295,0.4956561289690431
2467,318.78974406934884,Player 3,Hole 8,7.885751710277477,17.235390229984162,295,-1.3313978709127918
2468,316.76852290547413,Player 16,Hole 45,1.0316057798721563,7.600644510257812,295,13.136272615344097
2469,295.89911249325354,Player 14,Hole 30,1.1332581635640893,9.835133228906018,295,-10.069278899216624
2470,306.2408283696602,Player 15,Hole 43,1.066131034664882,7.77765578967642,295,2.39704154531894
2471,336.0426590482751,Player 2,Hole 37,8.196338466496586,8.658769472631336,295,24.187551109147215
2472,317.06652914947756,Player 1,Hole 36,8.695820342189345,8.736566330173797,295,4.634142477114444
2473,319.0677436754343,Player 0,Hole 51,16.15124764134097,6.674486309200692,295,1.2420097248926945
2474,282.188286778109,Player 11,Hole 64,1.4082520417520266,4.113560022401826,295,-18.33352528604485
2475,320.0086645093641,Player 4,Hole 1,6.249807696549912,24.07854999776597,295,-5.319693184951734
2476,299.51192774415136,Player 24,Hole 56,-0.19468388778926235,5.971081805947281,295,-1.2644701740066728
2477,340.36953121309233,Player 2,Hole 1,8.196338466496586,24.07854999776597,295,13.094642748829816
2478,296.91376309661945,Player 8,Hole 31,4.05639021029842,9.788993296181394,295,-11.931620409860372
2479,309.134884698854,Player 18,Hole 22,0.7910718786366192,12.370797349314874,295,0.9730154709025307
2480,301.36642146649115,Player 9,Hole 43,3.5236890237900473,7.77765578967642,295,-4.934923346975307
2481,321.7614762143565,Player 12,Hole 10,1.3459451010262273,16.876053609728693,295,8.539477503601589
2482,302.33808449506006,Player 1,Hole 9,8.695820342189345,16.98629242604182,295,-18.344028273171105
2483,321.7974229993759,Player 0,Hole 40,16.15124764134097,8.371282375267834,295,2.274892982767148
2484,294.98365936018854,Player 17,Hole 43,0.975983718810991,7.77765578967642,295,-8.769980148298862
2485,309.62384584159344,Player 19,Hole 43,0.69684951165172,7.77765578967642,295,6.149340540265298
2486,317.9494040879512,Player 14,Hole 60,1.1332581635640893,4.6290784359156065,295,17.187067488471474
2487,301.0949804875098,Player 12,Hole 60,1.3459451010262273,4.6290784359156065,295,0.11995695056791468
2488,314.4372810245634,Player 16,Hole 62,1.0316057798721563,4.544624629860849,295,13.861050614830418
2489,306.04039932117297,Player 3,Hole 48,7.885751710277477,6.964008475335288,295,-3.809360864439797
2490,299.42763887499285,Player 14,Hole 44,1.1332581635640893,7.757517667500612,295,-4.463136956071874
2491,312.50287256301135,Player 20,Hole 26,0.6014273545753636,11.710123348617927,295,5.191321859818052
2492,289.9899032510365,Player 15,Hole 34,1.066131034664882,8.876367669881514,295,-14.952595453509915
2493,316.96679746489946,Player 10,Hole 26,2.431826288695866,11.710123348617927,295,7.824847827585716
2494,305.0304384351358,Player 17,Hole 52,0.975983718810991,6.507282480538452,295,2.547172235786383
2495,315.34773580560005,Player 22,Hole 19,0.13887513638730273,14.119705585621059,295,6.089155083591717
2496,310.2616757887153,Player 13,Hole 19,1.3066566980857646,14.119705585621059,295,-0.16468649499149196
2497,297.6005529184649,Player 12,Hole 7,1.3459451010262273,17.607068061007787,295,-16.352460243569134
2498,302.1564679785315,Player 9,Hole 42,3.5236890237900473,7.794628177461739,295,-4.161849222720283
2499,325.6368228291915,Player 13,Hole 20,1.3066566980857646,13.46631169175723,295,15.863854439348497
2500,298.5166270818069,Player 21,Hole 40,0.5328376764969374,8.371282375267834,295,-5.387492969957803
2501,313.7040642423716,Player 1,Hole 53,8.695820342189345,6.478530384824367,295,3.5297135153579298
2502,318.721415729745,Player 12,Hole 7,1.3459451010262273,17.607068061007787,295,4.768402567710946
2503,314.6888912979363,Player 12,Hole 32,1.3459451010262273,9.622657455672114,295,8.72028874123791
2504,319.9701472543137,Player 5,Hole 57,6.237780936899293,5.75468322278539,295,12.977683094629038
2505,336.51761711006736,Player 2,Hole 4,8.196338466496586,20.660171380349905,295,12.661107263220885
2506,304.84313937523353,Player 15,Hole 53,1.066131034664882,6.478530384824367,295,2.2984779557443287
2507,314.6166631735611,Player 11,Hole 22,1.4082520417520266,12.370797349314874,295,5.83761378249423
2508,290.1833985366253,Player 4,Hole 50,6.249807696549912,6.707237575363312,295,-17.77364673528791
2509,313.0946837070556,Player 5,Hole 37,6.237780936899293,8.658769472631336,295,3.198133297524949
2510,315.384690973121,Player 6,Hole 2,4.960483081508167,21.91553338480974,295,-6.491325493196926
2511,318.83592936811397,Player 7,Hole 20,4.195826696418413,13.46631169175723,295,6.17379097993833
2512,310.28178308551884,Player 15,Hole 3,1.066131034664882,21.200362456978546,295,-6.984710406124584
2513,302.50724051693595,Player 21,Hole 43,0.5328376764969374,7.77765578967642,295,-0.8032529492373736
2514,296.781826205442,Player 10,Hole 42,2.431826288695866,7.794628177461739,295,-8.444628260715609
2515,292.9839636815614,Player 4,Hole 49,6.249807696549912,6.900999396612672,295,-15.166843411601201
2516,310.68474824154254,Player 17,Hole 29,0.975983718810991,10.65922530500419,295,4.049539217727341
2517,312.2483874058111,Player 7,Hole 7,4.195826696418413,17.607068061007787,295,-4.554507351615105
2518,310.95668713103925,Player 13,Hole 62,1.3066566980857646,4.544624629860849,295,10.105405803092651
2519,299.5077473782774,Player 10,Hole 42,2.431826288695866,7.794628177461739,295,-5.718707087880224
2520,291.16229324695433,Player 18,Hole 63,0.7910718786366192,4.51661942291933,295,-9.145398054601628
2521,309.85089770972775,Player 23,Hole 19,-0.01586532683082775,14.119705585621059,295,0.7470574509375306
2522,299.3680526030193,Player 9,Hole 45,3.5236890237900473,7.600644510257812,295,-6.756280931028606
2523,333.0902208898954,Player 16,Hole 10,1.0316057798721563,16.876053609728693,295,20.182561500294604
2524,329.31002110819236,Player 1,Hole 20,8.695820342189345,13.46631169175723,295,12.147889074245759
2525,296.62818562390487,Player 12,Hole 42,1.3459451010262273,7.794628177461739,295,-7.512387654583094
2526,293.59825438765597,Player 14,Hole 55,1.1332581635640893,6.317961412608311,295,-8.852965188516443
2527,325.2994010268939,Player 12,Hole 19,1.3459451010262273,14.119705585621059,295,14.833750340246649
2528,297.307708071178,Player 17,Hole 13,0.975983718810991,15.10331076769356,295,-13.771586415326595
2529,328.642812310789,Player 5,Hole 3,6.237780936899293,21.200362456978546,295,6.204668916911153
2530,319.1845177365439,Player 2,Hole 30,8.196338466496586,9.835133228906018,295,6.153046041141311
2531,306.02730316240223,Player 5,Hole 39,6.237780936899293,8.511303118159002,295,-3.721780892656052
2532,315.9563147257778,Player 14,Hole 22,1.1332581635640893,12.370797349314874,295,7.452259212898825
2533,324.1920726288733,Player 21,Hole 7,0.5328376764969374,17.607068061007787,295,11.05216689136858
2534,322.0813458705611,Player 15,Hole 2,1.066131034664882,21.91553338480974,295,4.099681451086507
2535,325.53534211178913,Player 14,Hole 24,1.1332581635640893,12.048960016449273,295,17.353123931775794
2536,310.12527820538986,Player 14,Hole 7,1.1332581635640893,17.607068061007787,295,-3.615048019182061
2537,293.2570627281556,Player 4,Hole 50,6.249807696549912,6.707237575363312,295,-14.699982543757654
2538,316.23634291046375,Player 3,Hole 62,7.885751710277477,4.544624629860849,295,8.80596657032544
2539,327.62348199727916,Player 15,Hole 24,1.066131034664882,12.048960016449273,295,19.50839094616503
2540,308.1808684710642,Player 19,Hole 35,0.69684951165172,8.811612115074931,295,3.672406844337581
2541,305.913021825021,Player 4,Hole 53,6.249807696549912,6.478530384824367,295,-1.8153162563532663
2542,304.1106018549256,Player 22,Hole 20,0.13887513638730273,13.46631169175723,295,-4.49458497321891
2543,307.56947582812825,Player 4,Hole 49,6.249807696549912,6.900999396612672,295,-0.5813312650343726
2544,310.2082997352471,Player 22,Hole 45,0.13887513638730273,7.600644510257812,295,7.468780088601978
